task_id,pattern,difficulty,config,model,model_key,pass,reward,steps,delegations,tokens_in,tokens_cached,tokens_out,cost_usd,wallclock_s,terminal_reason,commit,run_id
2169_hard_17_shared_component_subassemblies_branch_assigned,17_shared_component_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,False,97.18,55,0,1803902,1596224,141220,1.327135,2329.47,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2170_hard_17_shared_component_subassemblies_branch_assigned,17_shared_component_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,True,100.0,56,0,2638611,2285376,97057,1.478054,1777.77,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2174_medium_18_manufacture_only_policy_forbidden,18_manufacture_only_policy_forbidden,medium,C_full,z-ai/glm-5.1,big,True,100.0,29,0,1005972,849728,60235,0.704705,1058.14,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2176_medium_18_manufacture_only_policy_forbidden,18_manufacture_only_policy_forbidden,medium,C_full,z-ai/glm-5.1,big,True,100.0,32,0,1026888,917952,56356,0.609692,1090.58,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2179_medium_18_manufacture_only_policy_forbidden,18_manufacture_only_policy_forbidden,medium,C_full,z-ai/glm-5.1,big,True,99.0,25,0,995281,749312,75171,0.804886,1369.77,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2198_medium_20_manufacture_only_no_available_vendors,20_manufacture_only_no_available_vendors,medium,C_full,z-ai/glm-5.1,big,True,100.0,24,0,584590,478976,71555,0.587235,1633.75,api_error,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2203_medium_20_manufacture_only_no_available_vendors,20_manufacture_only_no_available_vendors,medium,C_full,z-ai/glm-5.1,big,True,100.0,24,0,1033362,937088,59760,0.64137,993.99,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2209_medium_21_single_bom_lowest_cost_screened_mixed_seeded,21_single_bom_lowest_cost_screened_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,24,0,727817,643712,89138,0.677319,1348.52,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2213_medium_21_single_bom_lowest_cost_screened_mixed_seeded,21_single_bom_lowest_cost_screened_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,17,0,463921,371648,64651,0.510275,972.39,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2215_medium_21_single_bom_lowest_cost_screened_mixed_seeded,21_single_bom_lowest_cost_screened_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,22,0,698242,533824,76860,0.707163,1268.0,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2216_medium_21_single_bom_lowest_cost_screened_mixed_seeded,21_single_bom_lowest_cost_screened_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,False,94.04,37,0,1071709,891648,117716,0.968752,1971.19,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2218_medium_22_single_bom_split_by_capacity_invoicing,22_single_bom_split_by_capacity_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,18,0,516649,344256,103458,0.763686,1644.48,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2226_medium_22_single_bom_split_by_capacity_invoicing,22_single_bom_split_by_capacity_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,29,0,1014242,816448,75731,0.80289,1251.76,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2228_medium_22_single_bom_split_by_capacity_invoicing,22_single_bom_split_by_capacity_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,47,0,2101863,1616256,115241,1.527633,1805.35,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2230_hard_23_restricted_subassembly_qualified_workcenters_screened_all_seeded,23_restricted_subassembly_qualified_workcenters_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,True,100.0,69,0,2337174,2141504,126511,1.318085,2092.55,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2234_hard_23_restricted_subassembly_qualified_workcenters_screened_all_seeded,23_restricted_subassembly_qualified_workcenters_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,False,80.58,51,0,1264979,1038080,168694,1.304209,2604.41,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2241_hard_24_single_subassembly_shared_overflow_capacity_screened_invoicing,24_single_subassembly_shared_overflow_capacity_screened_invoicing,hard,C_full,z-ai/glm-5.1,big,True,100.0,19,0,787098,619584,66769,0.655077,1070.28,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2247_hard_24_single_subassembly_shared_overflow_capacity_screened_invoicing,24_single_subassembly_shared_overflow_capacity_screened_invoicing,hard,C_full,z-ai/glm-5.1,big,False,97.11,24,0,615187,537280,65804,0.5383,1037.91,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2251_hard_25_shared_component_subassemblies_branch_assigned_screened_all_seeded,25_shared_component_subassemblies_branch_assigned_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,False,94.69,48,0,1994244,1758144,112293,1.202527,1904.87,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2260_hard_25_shared_component_subassemblies_branch_assigned_screened_all_seeded,25_shared_component_subassemblies_branch_assigned_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,True,100.0,23,0,765375,653952,125899,0.879975,1809.47,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2266_easy_26_buy_only_net_30_no_adjacent_data,26_buy_only_net_30_no_adjacent_data,easy,C_full,z-ai/glm-5.1,big,True,100.0,24,0,695049,600896,62042,0.547894,983.75,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2267_easy_26_buy_only_net_30_no_adjacent_data,26_buy_only_net_30_no_adjacent_data,easy,C_full,z-ai/glm-5.1,big,True,100.0,19,0,589174,521088,64680,0.515395,1020.98,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2270_easy_26_buy_only_net_30_no_adjacent_data,26_buy_only_net_30_no_adjacent_data,easy,C_full,z-ai/glm-5.1,big,True,100.0,26,0,602623,532992,53332,0.457946,880.49,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2277_easy_repair_plan_easy,repair_plan_easy,easy,C_full,z-ai/glm-5.1,big,True,100.0,26,0,830669,648768,134895,0.993775,1798.68,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2282_medium_repair_plan_medium,repair_plan_medium,medium,C_full,z-ai/glm-5.1,big,False,21.43,34,0,890824,514368,223695,1.645032,3600.03,timeout,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2294_hard_repair_plan_hard,repair_plan_hard,hard,C_full,z-ai/glm-5.1,big,True,99.97,65,0,2933477,2640384,141322,1.638944,2288.41,finish,9838b9b37528620760a21e8a9a75525355c6b1e8,C_full__big__eval100__20260903T050126Z
2012_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,True,100.0,31,0,1166732,1057216,94707,0.548346,1309.78,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2019_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,38,0,1507948,1377856,85171,0.593915,1242.28,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2025_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,27,0,1084992,960128,102474,0.568088,1431.61,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2027_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,51,0,1678111,1572992,82433,0.596333,1235.06,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2067_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,C_full,z-ai/glm-5.1,big,False,20.0,59,0,2123929,1862336,224609,1.132292,3179.39,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2098_hard_11_restricted_subassembly_qualified_workcenters,11_restricted_subassembly_qualified_workcenters,hard,C_full,z-ai/glm-5.1,big,False,0.0,51,0,1924284,1647232,203533,1.110892,3600.05,api_error,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2105_hard_11_restricted_subassembly_qualified_workcenters,11_restricted_subassembly_qualified_workcenters,hard,C_full,z-ai/glm-5.1,big,False,20.38,25,0,801648,691072,100890,0.505182,1357.13,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2124_medium_13_single_subassembly_qualified_workcenters,13_single_subassembly_qualified_workcenters,medium,C_full,z-ai/glm-5.1,big,True,100.0,35,0,1042581,947520,78261,0.469739,1089.69,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2141_hard_15_parallel_subassemblies_branch_assigned,15_parallel_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,False,23.11,63,0,3009403,2816512,172224,1.142322,2463.91,token_cap,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2155_hard_16_serial_subassemblies_branch_assigned,16_serial_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,False,0.0,16,0,419293,349504,114714,0.449963,2835.12,api_error,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2158_hard_16_serial_subassemblies_branch_assigned,16_serial_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,False,0.0,6,0,113184,82944,42169,0.16189,1940.52,api_error,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2177_medium_18_manufacture_only_policy_forbidden,18_manufacture_only_policy_forbidden,medium,C_full,z-ai/glm-5.1,big,True,100.0,39,0,1155921,1026368,81606,0.523935,1249.48,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2198_medium_20_manufacture_only_no_available_vendors,20_manufacture_only_no_available_vendors,medium,C_full,z-ai/glm-5.1,big,True,100.0,41,0,1568868,1378496,70124,0.605826,1141.13,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2229_hard_23_restricted_subassembly_qualified_workcenters_screened_all_seeded,23_restricted_subassembly_qualified_workcenters_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,False,0.0,9,0,232225,161280,85813,0.336723,2423.4,api_error,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2248_hard_24_single_subassembly_shared_overflow_capacity_screened_invoicing,24_single_subassembly_shared_overflow_capacity_screened_invoicing,hard,C_full,z-ai/glm-5.1,big,True,100.0,31,0,974561,855232,127020,0.615452,1707.53,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2274_easy_repair_plan_easy,repair_plan_easy,easy,C_full,z-ai/glm-5.1,big,True,99.5,19,0,571246,488256,72013,0.363433,1062.24,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2288_medium_repair_plan_medium,repair_plan_medium,medium,C_full,z-ai/glm-5.1,big,False,17.5,39,0,1096164,959680,116894,0.619748,1637.12,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2293_hard_repair_plan_hard,repair_plan_hard,hard,C_full,z-ai/glm-5.1,big,False,85.08,30,0,1485374,1285120,209395,0.99675,2915.18,finish,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2297_hard_repair_plan_hard,repair_plan_hard,hard,C_full,z-ai/glm-5.1,big,True,99.94,46,0,1649308,1501568,218262,1.01088,3600.05,api_error,d9ceaf7a89294153fd1f395cff86d414e10e8520,C_full__big__eval100__20260903T162744Z
2098_hard_11_restricted_subassembly_qualified_workcenters,11_restricted_subassembly_qualified_workcenters,hard,C_full,z-ai/glm-5.1,big,False,19.55,63,0,3045622,2789952,194574,1.258704,2577.45,token_cap,9c77b6158529eb61f586f1e4257d6ecd5e9a7a3b,C_full__big__eval100__20260903T214736Z
2155_hard_16_serial_subassemblies_branch_assigned,16_serial_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,False,81.62,61,0,3031691,2731520,162546,1.197818,2192.26,token_cap,9c77b6158529eb61f586f1e4257d6ecd5e9a7a3b,C_full__big__eval100__20260903T214736Z
2158_hard_16_serial_subassemblies_branch_assigned,16_serial_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,True,99.99,46,0,1215126,1134848,85996,0.510005,1144.51,finish,9c77b6158529eb61f586f1e4257d6ecd5e9a7a3b,C_full__big__eval100__20260903T214736Z
2229_hard_23_restricted_subassembly_qualified_workcenters_screened_all_seeded,23_restricted_subassembly_qualified_workcenters_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,False,95.07,55,0,1583756,1439552,293249,1.211336,3600.0,timeout,9c77b6158529eb61f586f1e4257d6ecd5e9a7a3b,C_full__big__eval100__20260903T214736Z
2297_hard_repair_plan_hard,repair_plan_hard,hard,C_full,z-ai/glm-5.1,big,False,20.38,45,0,1906230,1701952,242649,1.165703,3042.59,finish,9c77b6158529eb61f586f1e4257d6ecd5e9a7a3b,C_full__big__eval100__20260903T214736Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,29,0,1225906,890560,78991,0.681584,1830.95,finish,84930caec5542762a5bf9ae5bd78041842bf97f5,C_full__big__make7__20260902T134243Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,38,0,1100376,931776,89130,0.565808,1390.11,finish,84930caec5542762a5bf9ae5bd78041842bf97f5,C_full__big__make7__20260902T134243Z
2065_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,C_full,z-ai/glm-5.1,big,True,100.0,32,0,1039866,853056,37730,0.422071,848.28,finish,84930caec5542762a5bf9ae5bd78041842bf97f5,C_full__big__make7__20260902T134243Z
2086_medium_10_single_bom_split_by_capacity,10_single_bom_split_by_capacity,medium,C_full,z-ai/glm-5.1,big,False,40.0,43,0,2290059,1953024,91950,0.89974,1691.88,finish,84930caec5542762a5bf9ae5bd78041842bf97f5,C_full__big__make7__20260902T134243Z
2109_medium_12_single_subassembly_lowest_cost,12_single_subassembly_lowest_cost,medium,C_full,z-ai/glm-5.1,big,False,96.89,45,0,1247038,970240,135849,0.804385,2373.75,finish,84930caec5542762a5bf9ae5bd78041842bf97f5,C_full__big__make7__20260902T134243Z
2192_medium_19_manufacture_only_no_buy_route,19_manufacture_only_no_buy_route,medium,C_full,z-ai/glm-5.1,big,True,100.0,24,0,552745,430272,62320,0.362402,1191.81,finish,84930caec5542762a5bf9ae5bd78041842bf97f5,C_full__big__make7__20260902T134243Z
2208_medium_21_single_bom_lowest_cost_screened_mixed_seeded,21_single_bom_lowest_cost_screened_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,27,0,1078613,864832,60987,0.51512,1257.02,finish,84930caec5542762a5bf9ae5bd78041842bf97f5,C_full__big__make7__20260902T134243Z
